    33071.28722 0.01
    22723.69671 0.01
     7290.79957 0.01
    15522.31672 0.01
   153376.44985 0.01
    10446.22593 0.01
    16896.23286 0.01
    34194.08124 0.01
    12358.49472 0.01
    10310.10170 0.01
   185954.81915 0.01
    73132.93439 0.01
     8464.32337 0.01
     9632.13282 0.01
     7263.90101 0.01
   380463.08034 0.01
     7781.03350 0.01
    40208.08585 0.01
    14986.32049 0.01
     7514.45210 0.01
   144989.60359 0.01
     7439.84046 0.01
    13333.10087 0.01
     8320.06389 0.01
     6687.41784 0.01
     9488.26856 0.01
    17178.62186 0.01
    37428.77231 0.01
     7366.80501 0.01
    10836.86300 0.01
   529329.37199 0.01
    24987.52237 0.01
     6692.38692 0.01
   155482.56018 0.01
    18391.63161 0.01
    10142.06863 0.01
    13678.66705 0.01
     8486.60309 0.01
     5139.46538 0.01
    17790.65678 0.01
     8642.00762 0.01
    42862.16124 0.01
     7273.07197 0.01
    11035.56983 0.01
     7815.43061 0.01
   103942.29654 0.01
     9291.80096 0.01
    18301.81956 0.01
     5797.43213 0.01
    12726.79096 0.01
    19045.50621 0.01
   769116.21296 0.01
     6083.60913 0.01
     8571.03595 0.01
     7124.36046 0.01
     8319.18707 0.01
     6855.10117 0.01
    13233.34335 0.01
    11139.03905 0.01
    13160.51403 0.01
    94033.91937 0.01
     5966.98731 0.01
     6931.41648 0.01
    60964.97498 0.01
    17752.96562 0.01
     7807.56408 0.01
    29479.04489 0.01
     6428.69339 0.01
     7593.83557 0.01
    16027.39913 0.01
    15012.69042 0.01
    15074.06000 0.01
    75160.56394 0.01
    12748.43737 0.01
     7084.99813 0.01
 84301486.49524 0.01
    93509.18095 0.01
     8241.00784 0.01
    19096.71755 0.01
    11945.52596 0.01
    14185.47258 0.01
    46216.96336 0.01
     6578.43273 0.01
    12142.27101 0.01
   168547.94101 0.01
     9856.03685 0.01
     6934.20601 0.01
     8660.52083 0.01
    16819.33899 0.01
     7514.38633 0.01
    11858.59078 0.01
     8580.15904 0.01
     7231.49763 0.01
   256123.15825 0.01
    12426.48382 0.01
     8855.59672 0.01
     6909.76215 0.01
    11589.16256 0.01
    11288.04013 0.01
     9003.89563 0.01
     8385.20196 0.01
     6287.18252 0.01
    10380.95446 0.01
    11387.53379 0.01
     8374.24115 0.01
     8609.20285 0.01
    37493.62594 0.01
     9251.19339 0.01
     6419.74868 0.01
     8983.20971 0.01
    64041.48981 0.01
     6294.01535 0.01
     9354.98647 0.01
     6907.95329 0.01
     8080.81924 0.01
     7269.63945 0.01
     7486.26668 0.01
     5694.94506 0.01
    91580.46410 0.01
    30190.18794 0.01
     7490.48683 0.01
    22229.74392 0.01
    30238.15936 0.01
    57530.69783 0.01
     7802.70642 0.01
   473054.76830 0.01
     7640.89471 0.01
    20597.08794 0.01
    81574.83415 0.01
     6299.33896 0.01
   400228.06199 0.01
    15683.13824 0.01
    10943.19931 0.01
   105089.85987 0.01
    18514.57168 0.01
     9276.35546 0.01
    10784.03302 0.01
     7677.16446 0.01
    21450.39340 0.01
    51556.59482 0.01
    27536.16770 0.01
    12231.60294 0.01
    23689.34686 0.01
    10091.67440 0.01
     8800.03415 0.01
    70653.35592 0.01
     6977.14679 0.01
     7137.83668 0.01
   224285.09672 0.01
   106677.07454 0.01
    18848.80057 0.01
     4895.58517 0.01
    20158.17886 0.01
    12473.26117 0.01
     8717.14545 0.01
    14476.13456 0.01
     9794.18328 0.01
   108675.16162 0.01
     9024.94113 0.01
    37954.40011 0.01
   350334.23706 0.01
    11850.81368 0.01
     8419.59467 0.01
    12558.58682 0.01
    17809.16653 0.01
    11553.54514 0.01
    49383.15858 0.01
     6303.71092 0.01
     6226.12756 0.01
     5727.06836 0.01
     7645.85438 0.01
    11718.56411 0.01
     6975.35181 0.01
   930661.01631 0.01
    38948.89837 0.01
     8990.59106 0.01
     9072.10171 0.01
    11806.86864 0.01
     7751.10574 0.01
     9314.01161 0.01
    52381.28921 0.01
     5832.68950 0.01
     7378.23490 0.01
    25619.37167 0.01
    10286.02320 0.01
     5695.36688 0.01
     7241.27537 0.01
    10413.49046 0.01
    10729.49719 0.01
     8352.38681 0.01
     9728.47270 0.01
     9465.20339 0.01
     8516.83136 0.01
    18627.51212 0.01
    35494.23323 0.01
   107303.72271 0.01
     9746.94041 0.01
     9447.52939 0.01
     7186.83982 0.01
     7746.55424 0.01
     8608.35904 0.01
    11234.82272 0.01
    38599.93089 0.01
   238182.73731 0.01
     9947.24318 0.01
  2461135.08608 0.01
     9784.08751 0.01
    10227.61811 0.01
    12829.30489 0.01
     7025.54125 0.01
     6933.41223 0.01
    42993.39295 0.01
     6601.46862 0.01
     9815.93332 0.01
    18890.41338 0.01
     6144.23386 0.01
    10305.13612 0.01
    13356.77230 0.01
     6150.40511 0.01
    45774.79946 0.01
     9696.91460 0.01
    90537.78242 0.01
     7780.01832 0.01
     7491.99590 0.01
    11350.20111 0.01
    32338.83149 0.01
    12546.36056 0.01
    22572.00819 0.01
    12361.05802 0.01
     6272.43461 0.01
     5673.15194 0.01
    56350.53927 0.01
     6182.52999 0.01
     9949.62098 0.01
     9759.38004 0.01
     6429.66810 0.01
    11609.36460 0.01
    63512.14001 0.01
    19430.29147 0.01
     8747.79959 0.01
    15413.70286 0.01
    75714.60882 0.01
    68005.76813 0.01
   138603.53202 0.01
    15676.08430 0.01
    18733.22994 0.01
     8211.57600 0.01
    12594.38607 0.01
     6818.85363 0.01
    12425.98931 0.01
     9920.24454 0.01
    23990.41662 0.01
   341893.83194 0.01
     8675.30773 0.01
     9156.67997 0.01
    11277.70859 0.01
     7482.37437 0.01
    49527.42196 0.01
     8272.87249 0.01
    19361.20747 0.01
     8248.06700 0.01
    33684.30051 0.01
    12103.82605 0.01
     6276.69246 0.01
     9894.94871 0.01
     7789.98719 0.01
    24584.65191 0.01
    60603.23550 0.01
     8753.57809 0.01
    12559.93166 0.01
     6554.19088 0.01
   264389.75923 0.01
     7373.54734 0.01
     8379.65981 0.01
     9955.72717 0.01
    11481.12258 0.01
    12550.25930 0.01
    14982.94217 0.01
    12424.23088 0.01
     7721.06738 0.01
    24741.82906 0.01
    17877.21490 0.01
    24944.81104 0.01
     7173.04333 0.01
     7576.88148 0.01
     8210.37168 0.01
     7758.90772 0.01
     7371.18289 0.01
    51694.52215 0.01
    14175.46559 0.01
    11273.23233 0.01
    19320.95614 0.01
    20282.30896 0.01
     9411.36264 0.01
     8296.57528 0.01
   102614.56482 0.01
   353442.23199 0.01
     5818.55010 0.01
     9959.51632 0.01
     9517.46812 0.01
    27058.26309 0.01
     7033.78958 0.01
     9931.33080 0.01
     9346.49342 0.01
    13805.06464 0.01
     7093.22461 0.01
     9415.68030 0.01
     7130.62490 0.01
    28369.10666 0.01
     8644.36896 0.01
     5313.51586 0.01
     8640.34679 0.01
     7416.99113 0.01
  1730857.65653 0.01
    10060.02788 0.01
    20208.21667 0.01
    17844.15961 0.01
     9642.16626 0.01
    14970.03016 0.01
    11511.85783 0.01
    12018.12102 0.01
    10087.82390 0.01
    11620.60211 0.01
    32004.24636 0.01
    39660.91295 0.01
     8561.08920 0.01
    19480.47380 0.01
    72222.05376 0.01
    22534.64993 0.01
  1854832.00664 0.01
     5391.31693 0.01
    10442.39407 0.01
     6416.26068 0.01
     9396.55252 0.01
     8686.59388 0.01
    34982.68523 0.01
 24463601.32776 0.01
    41449.81015 0.01
    15078.59072 0.01
  1164150.02186 0.01
    12947.83756 0.01
    27216.94927 0.01
    35507.32417 0.01
     5829.24342 0.01
   801906.03590 0.01
     5965.34881 0.01
    13383.20284 0.01
    17555.48741 0.01
     6355.45255 0.01
     9861.09782 0.01
     9469.68702 0.01
     7546.06213 0.01
     8681.50585 0.01
    22313.40580 0.01
     7014.40088 0.01
     9170.40224 0.01
    28969.79404 0.01
    13608.94180 0.01
    19134.45576 0.01
     6820.55919 0.01
    35701.68853 0.01
     6183.58902 0.01
     7043.37802 0.01
    24242.13778 0.01
     6643.15962 0.01
    21281.62596 0.01
     8934.05209 0.01
     8488.88152 0.01
    17818.31988 0.01
    18010.16557 0.01
     9940.71216 0.01
     6008.64361 0.01
   217040.77472 0.01
     8372.38499 0.01
    15589.49580 0.01
     5979.81214 0.01
 10342053.45373 0.01
     7715.14360 0.01
     8263.33320 0.01
     6924.87664 0.01
    11576.71808 0.01
    10076.90872 0.01
     9039.33156 0.01
  1155681.16339 0.01
  3870263.70597 0.01
    12128.86901 0.01
    40081.07495 0.01
     8426.69033 0.01
     8975.79103 0.01
   149081.18101 0.01
    79177.48726 0.01
    37248.95157 0.01
  6584773.34962 0.01
    14924.22860 0.01
    30168.82760 0.01
     6361.84904 0.01
     8634.56225 0.01
 14639851.80275 0.01
     8963.41462 0.01
     7278.02240 0.01
     8020.14345 0.01
   447530.69278 0.01
     8612.63230 0.01
     9856.90337 0.01
     9151.13274 0.01
     7590.56344 0.01
    12856.23966 0.01
     9509.00960 0.01
    99459.00542 0.01
     7335.04509 0.01
     5454.56901 0.01
     9721.77543 0.01
    10268.66177 0.01
    10127.11569 0.01
     8509.14152 0.01
     7076.60280 0.01
     6752.68524 0.01
    80953.19294 0.01
     8064.76454 0.01
     8431.09207 0.01
     9124.36108 0.01
    11661.51869 0.01
   145468.18152 0.01
    85496.09587 0.01
    11977.36714 0.01
    11472.39140 0.01
    11032.65086 0.01
     9461.68274 0.01
    10495.42379 0.01
     6891.58944 0.01
     6730.78493 0.01
    38547.01755 0.01
    30413.67493 0.01
     6222.92535 0.01
     8721.74746 0.01
    23938.63419 0.01
    18840.44988 0.01
    16822.41743 0.01
    23079.03367 0.01
    10128.06294 0.01
     8893.12459 0.01
    96456.13643 0.01
    81593.86981 0.01
     6803.91266 0.01
   112712.72378 0.01
   613671.69121 0.01
     6030.05599 0.01
    10303.66095 0.01
    20894.41665 0.01
    88163.25084 0.01
    88567.17942 0.01
     6962.14434 0.01
    13168.80508 0.01
     7905.37538 0.01
    22161.09883 0.01
    36827.94313 0.01
    18091.92341 0.01
    65066.83761 0.01
  8403041.52777 0.01
    12808.88431 0.01
    26174.94966 0.01
     8842.21985 0.01
    10010.41694 0.01
     9503.08417 0.01
     6802.57548 0.01
    60194.67787 0.01
     5242.78464 0.01
     6168.57848 0.01
   106104.66948 0.01
    11673.60865 0.01
  1564795.35219 0.01
    19689.98760 0.01
    53280.69567 0.01
     7502.30000 0.01
     4782.65998 0.01
  1584658.69748 0.01
     5913.54603 0.01
   380168.98573 0.01
     7069.32041 0.01
   333680.88700 0.01
    18064.49624 0.01
     9763.80143 0.01
    31550.75525 0.01
    13257.15698 0.01
   651050.18440 0.01
     8496.47981 0.01
    14813.95831 0.01
    39441.03224 0.01
     7732.84715 0.01
    51505.37269 0.01
     9908.96051 0.01
    18199.86048 0.01
    71192.54464 0.01
    10574.96029 0.01
    89112.67264 0.01
     7331.68309 0.01
    12900.48110 0.01
     6901.39323 0.01
    15099.20841 0.01
     9541.73306 0.01
     8350.49588 0.01
     9930.27451 0.01
    95019.97711 0.01
    19573.51746 0.01
     6193.36050 0.01
    77559.10356 0.01
    11320.60143 0.01
     7288.83602 0.01
     9124.33581 0.01
     7232.42084 0.01
     8293.73580 0.01
     8676.63625 0.01
    42941.03693 0.01
     9808.66415 0.01
    12230.63486 0.01
    12209.07332 0.01
     9578.42725 0.01
    34509.54909 0.01
    10455.28138 0.01
     5746.62108 0.01
    12597.11271 0.01
     8276.35061 0.01
     5390.58561 0.01
     8004.76090 0.01
     6383.20811 0.01
     7640.66400 0.01
     7119.18910 0.01
  2529839.14773 0.01
    11855.01140 0.01
    65896.65873 0.01
    10411.96318 0.01
    11206.94667 0.01
     6586.87518 0.01
     8780.61827 0.01
    19826.57049 0.01
    27099.26027 0.01
    10854.49527 0.01
     8822.34852 0.01
     7942.46656 0.01
    30587.79175 0.01
    13319.42305 0.01
     9090.71571 0.01
     5878.72317 0.01
     8355.07041 0.01
    11553.31601 0.01
    10672.97778 0.01
    12659.67486 0.01
    13401.84793 0.01
    29690.99781 0.01
    30826.32679 0.01
     8187.55222 0.01
  1616502.32177 0.01
    11923.31495 0.01
   218216.65745 0.01
   665000.68636 0.01
    16200.70894 0.01
     8538.43423 0.01
     6235.49026 0.01
    15994.61841 0.01
     7646.94774 0.01
    10170.48209 0.01
    37120.42246 0.01
  2154255.39236 0.01
     9613.70739 0.01
     8085.01565 0.01
    30594.74963 0.01
     8896.80759 0.01
    13309.39943 0.01
     9782.17029 0.01
     7959.63215 0.01
    10609.23761 0.01
     9027.14365 0.01
    33841.94196 0.01
    32420.89412 0.01
     8544.89671 0.01
     7474.06061 0.01
    16115.88001 0.01
    20326.41831 0.01
     6332.84014 0.01
    17739.14203 0.01
   788808.72634 0.01
     5993.77314 0.01
   147256.38447 0.01
    13312.24993 0.01
     9155.45654 0.01
    15062.53689 0.01
     8324.25791 0.01
     7322.33319 0.01
     8618.34838 0.01
     6600.05030 0.01
     7786.11251 0.01
     8229.91576 0.01
     9957.40008 0.01
   176319.18113 0.01
    74791.26638 0.01
    13124.13016 0.01
    10209.43432 0.01
    10088.68157 0.01
    29595.85729 0.01
    13117.02332 0.01
    33682.96588 0.01
    63475.89080 0.01
     5934.42824 0.01
     9757.36850 0.01
    42460.31275 0.01
    12304.23762 0.01
    10523.31344 0.01
     6941.34496 0.01
    86035.23265 0.01
    17711.15926 0.01
     8903.66802 0.01
    15466.82535 0.01
    15326.66509 0.01
    10395.43781 0.01
    11697.35286 0.01
    34832.78711 0.01
     6743.38797 0.01
    19244.12151 0.01
     8030.47942 0.01
    12448.67186 0.01
    17777.32651 0.01
    10135.68278 0.01
     5852.99550 0.01
    10430.78917 0.01
     7662.97990 0.01
     7700.48716 0.01
     7064.97193 0.01
   260707.87267 0.01
    11093.55308 0.01
    16890.36747 0.01
    29538.89571 0.01
    26892.84752 0.01
     9567.40575 0.01
     9068.15522 0.01
    11370.03661 0.01
     9957.99438 0.01
    33672.16880 0.01
    16915.33964 0.01
     5004.06064 0.01
   270101.81896 0.01
     6801.46513 0.01
    30867.43634 0.01
   900730.54381 0.01
   746149.54039 0.01
    13193.11199 0.01
     6932.51813 0.01
    19690.41299 0.01
    11986.91810 0.01
    12151.02492 0.01
     9672.20046 0.01
     9289.24942 0.01
     8961.97356 0.01
     9120.22274 0.01
     8225.35524 0.01
    10823.17368 0.01
     9325.49276 0.01
     8378.62766 0.01
     8625.16611 0.01
    11566.53266 0.01
    31192.06259 0.01
     5941.39082 0.01
     6830.71329 0.01
     9912.00348 0.01
   337755.32503 0.01
     7932.41447 0.01
    20115.65503 0.01
    11558.89052 0.01
    11274.00974 0.01
    15176.52113 0.01
     9370.31277 0.01
     6126.18776 0.01
     6922.12581 0.01
    12721.67109 0.01
     6206.35894 0.01
   596044.31190 0.01
     6596.75937 0.01
    42042.51921 0.01
   164797.59525 0.01
    12158.64913 0.01
     8517.80912 0.01
     8367.17713 0.01
     8184.63233 0.01
    22126.41347 0.01
    13207.10544 0.01
    12221.26271 0.01
     8563.29398 0.01
     9401.69531 0.01
    12238.85986 0.01
     9176.61569 0.01
     9206.38829 0.01
     8333.16443 0.01
     7694.57764 0.01
     9724.95425 0.01
    10176.11736 0.01
   203866.79527 0.01
    12540.41335 0.01
    10657.68379 0.01
    53015.20318 0.01
  2446053.59516 0.01
    11132.00375 0.01
     7987.86959 0.01
     5067.04516 0.01
    16781.65784 0.01
     6436.05760 0.01
    47227.59286 0.01
    14573.45787 0.01
     9093.80964 0.01
     8876.54314 0.01
     7942.59286 0.01
    10686.52349 0.01
    24046.47902 0.01
     9902.86326 0.01
     9883.62639 0.01
    12881.19170 0.01
    48103.19444 0.01
     8094.18051 0.01
     7838.19506 0.01
    11592.62287 0.01
     7357.66104 0.01
    12487.45849 0.01
     8732.41461 0.01
     7470.33679 0.01
     6775.64793 0.01
     6889.03261 0.01
   961038.80836 0.01
     5704.24634 0.01
     8889.95591 0.01
   339486.67641 0.01
     6380.83984 0.01
   105264.31688 0.01
    11349.67512 0.01
     7295.44642 0.01
     8672.20552 0.01
     5018.68131 0.01
     6071.20693 0.01
    12264.13414 0.01
    32158.56221 0.01
    13896.89149 0.01
     7181.37621 0.01
    13104.99870 0.01
     5218.47540 0.01
    29946.98999 0.01
   129955.68075 0.01
     6718.98432 0.01
     9498.83170 0.01
    11135.94611 0.01
     9582.20971 0.01
    23541.07210 0.01
    10812.13914 0.01
    78577.91697 0.01
     6977.00404 0.01
    20755.87344 0.01
     9251.19521 0.01
     9849.19046 0.01
    62809.66876 0.01
     8065.26457 0.01
    14544.77093 0.01
    10263.83734 0.01
    35376.31535 0.01
    10231.70317 0.01
     8399.55350 0.01
    16655.21859 0.01
     6463.20351 0.01
     8410.30469 0.01
     9387.33982 0.01
     9835.06362 0.01
    34206.53665 0.01
    16658.51072 0.01
    11605.74142 0.01
     5045.87406 0.01
  1114580.83804 0.01
     5402.50142 0.01
    11785.63827 0.01
    10887.94665 0.01
    15185.01308 0.01
   320661.05084 0.01
     7604.04534 0.01
    11067.34037 0.01
     7432.44906 0.01
    13293.94526 0.01
    11366.80432 0.01
    28688.12234 0.01
    22358.39149 0.01
     7498.55461 0.01
     7456.71000 0.01
   714759.54420 0.01
     6789.22706 0.01
     9020.33145 0.01
   649685.83038 0.01
   440625.19290 0.01
    10771.52664 0.01
    12112.37547 0.01
     6167.59914 0.01
   580706.86882 0.01
    20435.83927 0.01
    17964.12496 0.01
     8587.70732 0.01
     5519.33814 0.01
    58782.60079 0.01
    13815.90788 0.01
   113799.84962 0.01
    18899.86620 0.01
    10989.24519 0.01
 22473627.43212 0.01
    48333.33850 0.01
    11578.49736 0.01
    18450.88209 0.01
     5752.98328 0.01
     8181.21513 0.01
    10585.49271 0.01
    11574.75089 0.01
     8136.03216 0.01
    13459.60580 0.01
     7688.50524 0.01
    11164.35429 0.01
    12855.19850 0.01
    10190.41376 0.01
     6100.85007 0.01
    15650.07823 0.01
    12736.97405 0.01
     5972.22154 0.01
     9436.30176 0.01
    11751.64181 0.01
     6474.88541 0.01
     7748.39705 0.01
    11072.86491 0.01
    13215.34153 0.01
    11997.44166 0.01
   230130.07963 0.01
     6001.14536 0.01
    17711.45029 0.01
     7519.71914 0.01
    10068.53649 0.01
   826234.01889 0.01
    13190.49886 0.01
     9377.34048 0.01
     7457.46134 0.01
    13105.09371 0.01
     7291.83792 0.01
    20818.36391 0.01
   327561.96278 0.01
     8404.03032 0.01
   209165.94664 0.01
     6457.27809 0.01
    20524.54413 0.01
    33351.02748 0.01
    19392.12901 0.01
     9184.60958 0.01
     6403.88089 0.01
    45696.38586 0.01
   250716.31532 0.01
    11123.84902 0.01
    16354.62529 0.01
    81596.81912 0.01
    46321.43816 0.01
     6899.16193 0.01
    10681.88805 0.01
  2910101.08445 0.01
     6601.53122 0.01
     7469.84016 0.01
     7600.96069 0.01
     6085.86859 0.01
     8018.86999 0.01
     6777.40150 0.01
    10934.86516 0.01
    11512.54049 0.01
   284529.19951 0.01
   150191.23021 0.01
    15218.86925 0.01
     8827.62024 0.01
    12333.05340 0.01
     9426.83735 0.01
   265423.02560 0.01
     6155.92052 0.01
    19364.26048 0.01
    17863.67846 0.01
    16468.61188 0.01
     7888.13979 0.01
     6686.96676 0.01
    10360.83442 0.01
    25335.79572 0.01
     8796.03672 0.01
    17102.82454 0.01
    10374.86830 0.01
    34082.05840 0.01
     9419.42360 0.01
    57869.64994 0.01
    33710.40363 0.01
 13083399.68738 0.01
     7653.71753 0.01
    21548.50847 0.01
     9048.75019 0.01
    13036.46301 0.01
     9670.16842 0.01
    51133.65514 0.01
     8167.12426 0.01
     7615.47804 0.01
    11642.35100 0.01
     9770.25101 0.01
    10010.61812 0.01
    33378.22902 0.01
    15203.56816 0.01
    22916.40811 0.01
    73242.43375 0.01
   133765.52833 0.01
     7796.83765 0.01
     9281.78226 0.01
    26328.95497 0.01
    19431.09833 0.01
    12638.53322 0.01
    89768.99761 0.01
    10030.03268 0.01
    10577.18586 0.01
     6070.85959 0.01
    15148.44848 0.01
    41259.24334 0.01
     7701.64411 0.01
    45623.61702 0.01
    27559.37682 0.01
     7596.83145 0.01
    80330.53553 0.01
    31392.25806 0.01
     7193.96664 0.01
   681764.67973 0.01
    10426.87035 0.01
  5622364.43666 0.01
    83730.27759 0.01
    31817.98471 0.01
    15801.80939 0.01
     7327.72590 0.01
    32340.02919 0.01
    12267.73942 0.01
    22602.79401 0.01
    20434.39232 0.01
     5929.85964 0.01
    12654.75688 0.01
    10631.24125 0.01
   115186.15022 0.01
   748896.65053 0.01
    10751.35470 0.01
   255431.58063 0.01
     5602.28923 0.01
     9721.04643 0.01
    12564.52526 0.01
     8126.39098 0.01
   150591.42071 0.01
    23206.50267 0.01
    18989.05390 0.01
    15659.32634 0.01
   954549.30497 0.01
     9582.28335 0.01
     5480.49484 0.01
     6802.03013 0.01
    13250.51820 0.01
    10041.52367 0.01
    65655.26084 0.01
   285925.42380 0.01
     9808.93941 0.01
   473095.40536 0.01
    10787.52336 0.01
    17862.62859 0.01
     6199.34689 0.01
    14100.30040 0.01
   114697.10235 0.01
    11251.95714 0.01
    17284.32572 0.01
     5564.89226 0.01
    16571.34694 0.01
    22703.98006 0.01
 18679581.77064 0.01
    37811.88377 0.01
    12050.15651 0.01
    11608.90746 0.01
     6593.14062 0.01
    37511.35345 0.01
   588207.24660 0.01
     8181.14019 0.01
    30894.09324 0.01
     6054.24128 0.01
     6047.70170 0.01
    54227.24785 0.01
   127166.22929 0.01
    14090.47341 0.01
    12016.56649 0.01
    27902.62300 0.01
     6965.20623 0.01
     5695.88616 0.01
     7585.15605 0.01
     6806.26823 0.01
     8260.96476 0.01
    12043.90677 0.01
     7130.14565 0.01
    36142.31493 0.01
     9234.68421 0.01
     8099.72033 0.01
    12535.13652 0.01
    21068.10409 0.01
     5635.49730 0.01
     5845.30447 0.01
    62425.77221 0.01
    10909.91263 0.01
    10485.39660 0.01
     7403.35729 0.01
   275925.30533 0.01
     9447.12372 0.01
    22489.24288 0.01
     8604.42245 0.01
    12552.94581 0.01
   133028.32361 0.01
     7397.80049 0.01
    21733.76230 0.01
    29326.12261 0.01
    10065.33364 0.01
     8199.32413 0.01
     6712.56364 0.01
    70045.46166 0.01
    19631.65804 0.01
   345135.00096 0.01
    49121.27697 0.01
    15944.10254 0.01
    49551.22560 0.01
   257577.25246 0.01
    13808.31668 0.01
     6548.92817 0.01
     8328.84487 0.01
   106558.39195 0.01
    40914.82319 0.01
     6805.77490 0.01
    12464.16882 0.01
     6810.33109 0.01
     7589.62188 0.01
     6477.13707 0.01
     7633.33683 0.01
   187262.17674 0.01
     5003.47830 0.01
    55426.29116 0.01
    12391.66178 0.01
     7885.54380 0.01
     8112.03263 0.01
    19286.36020 0.01
     8731.20462 0.01
    31388.60120 0.01
     5931.11902 0.01
   185378.65512 0.01
    13473.93195 0.01
   514906.84617 0.01
     9740.55838 0.01
    13948.39463 0.01
    12059.28915 0.01
 64074020.90251 0.01
     5760.28414 0.01
   105467.12588 0.01
    12107.49652 0.01
    14722.28195 0.01
    12364.68601 0.01
     4674.34791 0.01
    28466.67748 0.01
    13178.29866 0.01
    14252.02457 0.01
    17681.51326 0.01
    66766.10792 0.01
    17046.41275 0.01
    52795.04893 0.01
    40806.55664 0.01
     7881.60737 0.01
    13660.42305 0.01
    17395.28371 0.01
     8357.12612 0.01
    12938.67126 0.01
    16259.62379 0.01
     5917.93146 0.01
     8966.33172 0.01
   131629.87422 0.01
    14442.12774 0.01
  1654283.31018 0.01
     8964.50588 0.01
    12472.75201 0.01
     8320.96211 0.01
     6505.80367 0.01
     9640.22640 0.01
     9514.73743 0.01
    14024.35226 0.01
    23316.52814 0.01
   103073.51595 0.01
    36238.74636 0.01
    12029.00647 0.01
    31009.83854 0.01
   115116.56430 0.01
     4840.11498 0.01
    25930.24864 0.01
     7025.71446 0.01
    11955.22760 0.01
    11939.73408 0.01
     5687.83613 0.01
     6500.26062 0.01
     8076.23890 0.01
    11141.92206 0.01
    33704.36130 0.01
    11307.92172 0.01
   887555.26593 0.01
     8089.73202 0.01
     9132.48463 0.01
     8909.39625 0.01
    12992.38524 0.01
    15444.20222 0.01
    22440.16175 0.01
     9768.44570 0.01
    49752.18725 0.01
    22129.33249 0.01
   268284.32830 0.01
    19426.71359 0.01
     8681.37485 0.01
   794727.25002 0.01
     9957.10076 0.01
     4776.17407 0.01
   210318.87007 0.01
     6739.19238 0.01
    20008.94473 0.01
     7999.09898 0.01
    61427.42477 0.01
    89598.48171 0.01
     7426.02515 0.01
    32717.61433 0.01
     8771.08463 0.01
    54360.20578 0.01
     6497.96559 0.01
     5824.57288 0.01
    14134.42982 0.01
    21046.78192 0.01
  1977809.00378 0.01
    18937.33537 0.01
    18443.73241 0.01
    10607.23329 0.01
     7238.56506 0.01
    12595.51803 0.01
    13732.96462 0.01
    73065.40207 0.01
     5814.10555 0.01
     9984.24996 0.01
    14314.88037 0.01
     6264.43479 0.01
     6095.06043 0.01
    13154.20623 0.01
    43549.93351 0.01
    16060.42696 0.01
     5763.31719 0.01
     4839.17227 0.01
     9261.74734 0.01
    50048.85507 0.01
     9274.06545 0.01
     5981.60562 0.01
    14524.06152 0.01
    10377.47350 0.01
     9770.69448 0.01
    15354.86164 0.01
    11001.46973 0.01
    22743.91746 0.01
     8148.13493 0.01
     9828.96904 0.01
   257986.25146 0.01
    21277.48714 0.01
     9227.53944 0.01
     5734.16544 0.01
    11600.24326 0.01
     6104.50273 0.01
    30885.72654 0.01
    10645.60501 0.01
     7371.61784 0.01
     7998.93774 0.01
     6474.77576 0.01
